ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,Chile Wine,Chile Red Wine,CHILE,22927,PUENTA ALTA RED - ROTHSCHILD CONCHA Y TORO ALMAVIVA 2017,626990419266,1.5,1,14.5,550,NA
Wine,Sake,Other Country Sake,CHINA,69524,NUO MI JIU,6921098806807,0.25,1,18,5.49,10
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,77800,TOFINO - BLONDE ALE 650ML,626990137337,0.65,1,5.5,5.29,NA
Refreshment Beverages,Coolers,Spirit Coolers,NEW ZEALAND,88787,DOS LOCOS - ORANGE MANGO AND PINEAPPLE TEQUILA SELTZER CAN,9421030105182,0.3,4,4.5,9.79,NA
Spirits,Gin,Dry Gin,JAPAN,187190,NIKKA - COFFEY GIN,3700597303269,0.7,1,47,69.99,NA
Wine,France Wine,France Red Wine,FRANCE,212480,BEAUJOLAIS - DUBOEUF,3351650000061,0.75,1,12,11.99,0
Wine,France Wine,France Red Wine,FRANCE,213954,FRONSAC - CHATEAU DE LA RIVIERE 2015,626990057901,0.75,1,14.5,44.99,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,230128,SHERIDAN'S ORIGINAL,5011013500642,0.75,1,15.5,28.99,NA
Wine,France Wine,France Red Wine,FRANCE,264614,ST EMILION - CHATEAU CHEVAL BLANC 2011,3660255004733,0.75,1,13,1749,NA
Wine,France Wine,France Red Wine,FRANCE,366500,BEAUNE 1ER - DOM BOUCHARD PERE BEAUNE DE CHATEAU ROUGE 2016,3337690176911,0.75,1,13,64.99,0
Beer,Import Beer,Europe Beer,BELGIUM,646000,ST BERNARDUS ABT 12,5411911001140,0.33,1,10.5,5.09,NA
Wine,Fortified Wine,Other Fortified Import Wine,PORTUGAL,704445,BROADBENT - MADEIRA 5 YEAR OLD,611482980089,0.75,1,19,35.99,10
Wine,Canada - BC,Canada - BC Sparkling Wine,CANADA,820696,ROAD 13 - SPARKLING CHENIN BLANC 2015,626990081333,0.75,1,12.4,34.97,0
Wine,Italy Wine,Italy Red Wine,ITALY,857482,LANGHE NEBBIOLO - BORGOGNO NO NAME 2015,8003807000701,0.75,1,14,42.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,867655,COPPER MOON - SHIRAZ,48162012783,1.5,1,13,16.49,1
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,61440,HENNESSY - X.O. THE ORIGINAL,88110153052,0.75,1,40,330,NA
Wine,Italy Wine,Italy White Wine,ITALY,121114,ALTO ADIGE PINOT GRIGIO - KURTATSCH 2018,8000861750764,0.75,1,13.5,25.99,0
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,182934,CHENIN BLANC - T & V CAREME TERRE BRULEE LE BLANC 2018,3770003649540,0.75,1,13.5,21.99,0
Wine,Canada - Other,Canada - Other Ice Wine,CANADA,196972,G MARQUIS - RIESLING ICEWINE SILVER LINE 2016,727530560940,0.2,1,10.1,21.99,10
Wine,France Wine,France Red Wine,FRANCE,252940,CHATEAU LATOUR MARTILLAC ROUGE 2014,626990323426,0.75,1,12.5,60,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,485003,SCREW IT! - THE RED,776545500779,0.75,1,12.5,9.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,627083,MACALLAN - REFLEXION,812066020973,0.75,1,43,1750,NA
Spirits,Vodka,Straight Vodka,CANADA,897033,G AND W - NUTRL,627843437147,0.75,1,40,32.49,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,935155,LABATT - BLUE CAN,62067351372,0.355,15,5,22.99,NA
Wine,France Wine,France White Wine,FRANCE,993865,CHATEAU BROWN BLANC 2015,714153212356,0.75,1,13,70,NA
Spirits,Gin,Dry Gin,CANADA,3913,GORDONS - LONDON DRY,622153139026,0.375,1,40,12.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,45603,TWISTED TEA - MANGO CAN,87692012641,0.355,6,5,11.29,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,45650,PYUR - CREAM SODA VODKA SODA CAN,626990469292,0.355,6,4.5,10.49,NA
Wine,France Wine,France Red Wine,FRANCE,126253,CHATEAU GRAND PUY LACOSTE 2016,714153226261,0.75,1,13,180,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,136757,INCHGOWER - 27 YEAR OLD,88076182936,0.75,1,55.3,624.97,NA
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,161632,PINOT GRIGIO - SECRET CELLAR,6001108078063,0.75,1,12.5,10.99,1
Wine,Italy Wine,Prosecco Wine,ITALY,192153,RUFFINO - PROSECCO EXTRA DRY,8001660198351,0.75,1,11,16.99,2
Spirits,Vodka,Straight Vodka,FRANCE,200491,CIROC,88076182288,1.75,1,40,99.97,NA
Wine,Italy Wine,Italy Red Wine,ITALY,211210,TOSCANA - GAJA CAMARCANDA PROMIS 2018,8032636142917,0.75,1,14,73.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,333989,BRUNELLO DI MONTALCINO - FRESCOBALDI CASTELGIOCONDO 2015,8002366089264,0.75,1,14,52.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,490359,MACALLAN - NO 6 IN LALIQUE,812066020980,0.75,1,43,4800,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,512046,ROCKSTAR TALL CAN,779469001971,0.473,1,6.9,3.59,NA
Wine,France Wine,France Red Wine,FRANCE,545517,BONNES MARES - JADOT,3535921940021,1.5,1,14,730,0
Spirits,Vodka,Straight Vodka,FRANCE,547661,GREY GOOSE,5010677850209,0.75,1,40,48.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,76321,BRUICHLADDICH - OCTOMORE 11.1,5055807413565,0.75,1,59.4,234.99,NA
Spirits,Tequila,Mezcal,MEXICO,77821,FANDANGO - MEZCAL,7502214400025,0.75,1,40,49.99,NA
Wine,Italy Wine,Prosecco Wine,ITALY,95711,BOTTEGA - PROSECCO TREVISO II VINO DEI POETI BRUT,8005829221317,0.75,1,11,16.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,101447,OLD YALE BREWING - GIN FIZZ CITRUS SOUR,628451202622,0.65,1,5,5.59,NA
Wine,Italy Wine,Italy Red Wine,ITALY,115215,BAROLO - G.D. VAJRA RAVERA,695798112587,0.75,1,14,109.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,149354,PINOT GRIGIO - JACOB'S CREEK DOTS,9300727021045,0.75,1,10.8,11.99,1
Wine,Greece Wine,Greece White Wine,GREECE,177154,MOSCHOFILERO - BOUTARI,5201022574233,0.75,1,11,18.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,254029,LAPHROAIG SELECT,80686813064,0.75,1,40,59.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,278382,FITZPATRICK FAMILY VINEYARDS - THE UNWINDER EHRENFELSER 2019,626990252856,0.75,1,12.9,17.47,1
Wine,Canada - BC,Canada - BC Sparkling Wine,CANADA,314419,SUMMERHILL - CIPES BRUT,779000100101,0.75,1,12,28.99,0
Wine,Hungary Wine,Hungary White Wine,HUNGARY,16876,TOKAJI FURMINT DRY - CHATEAU DERESZLA 2019,5997409500918,0.75,1,12.5,14.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,30513,SALICE SALENTINO RISERVA - CODICI MASSERIE,8055684024592,0.75,1,13.5,14.99,0
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,64940,SIERRA NEVADA - PALE ALE 6 PACK CANS,83783535419,0.355,6,5.6,14.49,NA
Wine,France Wine,France Red Wine,FRANCE,114708,MAZOYERES CHAMBERTIN - DOMAINE TAUPENOT MERME 2015,3560960002980,0.75,1,13.5,289.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,166348,PELLER - FAMILY SERIES SAUVIGNON BLANC 2019,48162013452,0.75,1,13,11.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,201842,MACALLAN - GENESIS 72 YEAR OLD,812066022465,0.75,1,42,82500,NA
Wine,France Wine,France Sparkling Wine,FRANCE,209023,VEUVE DU VERNAY - BRUT,3245592970011,0.75,1,11.5,14.99,0
Wine,New Zealand Wine,New Zealand Red Wine,NEW ZEALAND,256258,LOVEBLOCK - PINOT NOIR 2017,9421026190475,0.75,1,13.5,32.97,0
Spirits,Liqueurs,Fruit Liqueurs,FRANCE,292714,GRAND MARNIER - CORDON ROUGE,3018300014488,1.14,1,40,64.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,324749,PAPPY VAN WINKLE'S - 20 YEAR OLD FAMILY RESERVE,89319123747,0.75,1,45.2,549.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,505479,SINGLE BARREL BOURBON ROCK HILL,80244006839,0.75,1,50,89.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,614354,TOSCANA - RUFFINO MODUS 2017,8001660104758,0.75,1,14.5,31.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,799809,STEAMWORKS - MASH-UP 12 PACK,185902001475,0.33,12,5.5,22.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,947317,DALMORE - CONSTELLATION 1973 CASK 10,5013967008700,0.7,1,48.1,29900,NA
Wine,France Wine,France White Wine,FRANCE,29017,LANGUEDOC CHARDONNAY - GERARD BERTRAND DOMAINE DE L'AIGLE,3514123235692,0.75,1,14,38.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,59077,THE GLENLIVET - CARIBBEAN RESERVE,80432115763,0.75,1,40,57.99,NA
Spirits,Liqueurs,Cream/Dairy Liqueurs,CANADA,112659,TRUE NORTH CANADIAN - WHISKY CREAM,774827001716,0.75,1,16,19.97,NA
Wine,France Wine,France Red Wine,FRANCE,126535,CHATEAU LILIAN LADOUYS 2016,3760211020798,0.75,1,13,55,NA
Wine,France Wine,France White Wine,FRANCE,126538,CHATEAU LATOUR MARTILLAC BLANC 2016,626990407010,0.75,1,13,75,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,153236,THE WINEMAKER'S HOUSE - CABERNET SAUVIGNON,776545600561,0.75,1,13.5,9.79,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,168176,CABERNET SAUVIGNON - PENLEY ESTATE PHOENIX COONAWARRA 2018,751527391408,0.75,1,14.5,21.99,0
Wine,Other Style Wine,Aperitif And Flavoured Wine,SPAIN,228539,LUSTAU - AMONTILLADO VORS,8412325002843,0.5,1,15,149.99,1
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,243824,OBAN - 14 YEAR OLD,5000281002989,0.75,1,43,129.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,401315,AMARONE CLASSICO RISERVA - MASI COSTASERA 2013,8002062001850,0.75,1,15.5,75.99,0
Wine,France Wine,France Red Wine,FRANCE,404749,PESSAC LEOGNAN - CHATEAU HAUT BRION 2015,3277034258654,0.75,1,13,1200,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,422782,SHIRAZ - PENFOLDS BIN 28 KALIMNA 2018,12354071834,0.75,1,14.5,49.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,433797,SCREW IT! - THE RED,776545500717,4,1,12.5,32.49,1
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,456804,DEWAR'S - 18 YEAR OLD,5000277001774,0.75,1,40,99.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,474866,MIKE'S HARD LEMONADE CAN,779469302405,0.355,6,5,11.49,NA
Wine,France Wine,France Red Wine,FRANCE,608067,FAUGERES - DOMAINE DE CEBENE LES BANCELS ORGANIC 2016,3700395902589,0.75,1,14,31.99,0
Spirits,Vodka,Flavoured Vodka,CANADA,43133,SMIRNOFF - VANILLA,82000767312,0.75,1,35,23.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,56966,NAPA VALLEY RED - OPUS ONE 2012,626990419228,0.75,1,14.5,750,NA
Wine,Italy Wine,Italy Red Wine,ITALY,110460,LE CONTRADE - CO.PRO.VI 2016,8004753004010,1,1,12,8.99,0
Wine,France Wine,France Red Wine,FRANCE,126075,CHATEAU FLEUR CARDINALE 2016,626990407492,0.75,1,13,90,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,202549,CALIFORNIA WHITE - APOTHIC WINEMAKERS BLEND,85000019733,0.75,1,12.5,13.99,0
Wine,France Wine,France White Wine,FRANCE,444281,HERMITAGE BLANC - CHAPOUTIER CHANTE ALOUETTE ORGANIC 2017,3391182021233,0.75,1,14.5,88.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,530345,GLENFIDDICH - SOLERA RESERVE 15 YEAR OLD,5010327325125,0.75,1,40,104.99,NA
Wine,France Wine,France Red Wine,FRANCE,550160,BORDEAUX SUPERIEUR - CHATEAU CANADA 2017,3419466182750,0.75,1,13.5,20.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,590240,GLENFIDDICH - 26 YEAR OLD EXCELLENCE,83664873234,0.75,1,43,800,NA
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,761528,ROSE - POPLAR GROVE 2020,626990241263,0.75,1,12.9,24.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,952556,JOHNNIE WALKER - BLUE LABEL KING GEORGE V,5000267106151,0.75,1,43,800,NA
Wine,Australia Wine,Australia Sparkling Wine,AUSTRALIA,64595,PENFOLDS LOT 1-175 - CHARDONNAY PINOT NOIR CUVEE,12354002647,0.75,1,12.5,209.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,91256,GLENLIVET RARE VINTAGE 1949 - GORDON AND MACPHAIL,,0.7,1,40,8200,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,GERMANY,99350,JAGERMEISTER - COLD BREW,83089000147,0.75,1,33,38.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,160077,POTTERS-SPECIAL OLD,776555010800,1.75,1,40,51.99,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,168153,SAUVIGNON BLANC - GREYWACKE MARLBOROUGH 2020,9421901925017,0.75,1,13.6,32.99,0
Refreshment Beverages,Cider,Domestic Cider,CANADA,225615,OKANAGAN APPLE CIDERS - BLACK CHERRY CAN,779305004654,0.355,6,5,9.99,NA
Spirits,Tequila,Gold Tequila,MEXICO,426987,CAZADORES - REPOSADO,80480984069,0.05,1,40,3.29,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,477810,50TH PARALLEL ESTATE- GEWURZTRAMINER 2019,626990130253,0.75,1,13.5,17.97,1
Wine,France Wine,France Red Wine,FRANCE,836692,RESERVE DE LA COMTESSE 2015,3519340150223,0.75,1,13,90,NA
Spirits,Liqueurs,Other Liqueurs,UNITED STATES OF AMERICA,888503,BUTTER RIPPLE SCHNAPPS - PHILLIPS,87116010222,0.375,1,15,11.29,0
Wine,France Wine,France White Wine,FRANCE,71355,CORTON GRAND CRU BLANC - DOMAINE PARENT,3463260018166,0.75,1,13,289.99,0
Wine,France Wine,France Red Wine,FRANCE,96980,CHATEAUNEUF DU PAPE - DOMAINE DE BEAURENARD 2018,3368881118014,0.75,1,14,79.99,0
Wine,France Wine,France Red Wine,FRANCE,116242,CHATEAU LE BON PASTEUR 2016,626990400653,0.75,1,13,175,NA
Spirits,Grape and Fruit Brandy,Eau de Vie,FRANCE,163436,CALVADOS - PERE MAGLOIRE FINE V.S.,3181250061502,0.75,1,40,55.99,NA
Wine,Fortified Wine,Other Fortified Import Wine,PORTUGAL,174761,BLANDY'S - 10 YEAR OLD SERCIAL MADEIRA,5010867600843,0.5,1,19,39.99,5
Wine,France Wine,France Rose Wine,FRANCE,210752,LANGUEDOC ROSE - GERARD BERTRAND COTE DES ROSES 2019,3514123111774,0.375,1,13,15.99,0
Wine,France Wine,France Rose Wine,FRANCE,219392,PROVENCE ROSE - FABRE EN PROVENCE,892591000848,0.75,1,12.5,22.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,359257,ZINFANDEL - RAVENSWOOD VINTNERS BLEND OLD VINE,715826101908,0.75,1,13.5,16.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,400267,MOSCATO - JACOB'S CREEK,9300727010957,0.75,1,8.3,11.99,7
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,12385,GLENFIDDICH SPECIAL RESERVE - 12 YEAR OLD,5010327000176,0.75,1,40,68.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,87455,VIZZY HARD SELTZER - MIXER PACK CAN,56327018297,0.355,12,5,25.49,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,112579,THE STRAIT AND NARROW - DISCOVERY PACK,628451773566,0.355,6,5,14.79,NA
Wine,France Wine,France Red Wine,FRANCE,117943,PESSAC-LEOGNAN - CHATEAU LE PAPE 2017,3760278781052,0.75,1,13,65,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,151363,GRANVILLE ISLAND - ENGLISH BAY PALE ALE CAN,779446204036,0.355,6,5,11.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,153943,CHARDONNAY - A BY ACACIA CALIFORNIA 2015,18138509050,0.75,1,13.5,10.97,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,175430,CHARDONNAY - WENTE MORNING FOG LIVERMORE 2019,89636190002,0.75,1,13,19.99,0
Wine,Fortified Wine,Other Fortified Import Wine,PORTUGAL,183580,BLANDY'S - 5 YEAR OLD GIFT PACK,5010867600522,0.05,4,19,19.49,10
Spirits,Rum,Spiced Rum,CANADA,187532,CAPTAIN MORGAN - SPICED PET,82000784739,1.14,1,35,38.99,NA
Wine,France Wine,France Red Wine,FRANCE,277988,CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2017,633135152100,0.75,1,14.5,89.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,366880,PINOT NOIR - MIRASSOU CENTRAL COAST,85000012277,0.75,1,14,16.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,555862,CABERNET SAUVIGNON - J LOHR PASO ROBLES HILLTOP 2018,89121348529,0.75,1,15.1,44.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,560474,ARDBEG - 10 YEAR OLD,83300072106,0.75,1,46,96.99,NA
Wine,France Wine,France Red Wine,FRANCE,851238,CHATEAU DE FRANCE 2009,3511060923279,0.75,1,14,48.99,0
Beer,Import Beer,Europe Beer,DENMARK,859132,TUBORG TALL CAN,5740700997365,0.5,1,5.5,1.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,890459,STRATHMIL - 25 YEAR OLD,5000281038810,0.75,1,52.4,479.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,54911,SANGIOVESE SUPERIORE - LE ROCCHE MALATESTIANE I DIAVOLI,8003478000208,0.75,1,13.5,21.99,0
Spirits,Whisky,Irish Whiskey,IRELAND,61374,BUSHMILLS - BLACK BUSH,80432567173,0.75,1,40,38.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,73299,GLENLIVET - TOMINTOUL SPEYSIDE SINGLE MALT 21 YO,5021349701453,0.7,1,40,315,NA
Wine,France Wine,France White Wine,FRANCE,129508,MONTAGNY 1ER LES CHANIOTS - ALBERT SOUNIT 2015,626990347378,0.75,1,13,56.99,NA
Wine,France Wine,France White Wine,FRANCE,178123,BARSAC - CHATEAU COUTET 2017,3760013880309,0.375,1,13,50,NA
Wine,France Wine,France Sparkling Wine,FRANCE,187740,CHAMDEVILLE - BLANC DE BLANCS BRUT,603568009012,0.75,1,11,14.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,209952,CABERNET SAUVIGNON - MT. DAWSON,776545600158,0.75,1,12.5,9.99,0
Wine,France Wine,France White Wine,FRANCE,228059,SANCERRE - DOMAINE VACHERON 2018,3458965723934,1.5,1,13,105.99,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,266619,BAILEYS - ORIGINAL IRISH CREAM,5011013100095,1.14,1,17,38.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,321604,GRAY MONK - RIESLING 2020,778829117239,0.75,1,11.8,17.99,2
Wine,France Wine,France Red Wine,FRANCE,406058,HERMITAGE - PAUL JABOULET LA CHAPELLE 2013,3105710150131,0.75,1,14,279.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,518951,BRUNELLO DI MONTALCINO - FULIGNI 2012,464154665766,1.5,1,14,269.99,0
Spirits,Tequila,Gold Tequila,MEXICO,856344,1800 - REPOSADO RESERVA,721059227506,0.75,1,40,37.99,NA
Spirits,Tequila,Gold Tequila,MEXICO,44936,VILLA ONE ANEJO - TEQUILA,811751020700,0.75,1,40,99.99,NA
Wine,USA Wine,USA Rose Wine,UNITED STATES OF AMERICA,62500,CALI ROSE - 19 CRIMES,12354005006,0.75,1,11,19.99,3
Spirits,Whisky,Canadian Whisky,CANADA,96566,J.P. WISER'S - 22 YEAR OLD CASK STRENGTH PORT BARREL FINISH,48415541015,0.75,1,64,149.99,NA
Wine,France Wine,France White Wine,FRANCE,181834,CHABLIS GR CRU BOUGROS COTE BOUGUEROTS - DOM WM FEVRE 2016,3443620006026,0.75,1,13,135.99,0
Wine,France Wine,France Champagne Wine,FRANCE,189396,HENRI GIRAUD - ESPRIT NATURE,3760069790553,0.75,1,12,80.79,1
Spirits,Other Spirits,Ready to Mix Cocktails,CANADA,223495,LONG ISLAND ICED TEA - ICE BOX,48415100045,1.14,1,38,22.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,225995,DIRTY LAUNDRY - PINOT GRIS SAY YES 2019,626990125242,0.75,1,12.8,15.99,1
Wine,Other Country Wine,Other Country White Wine,CROATIA,227419,KVALITETNA GRASEVINA - KUTJEVO 2019,3850156001133,0.75,1,12.5,18.99,0
Wine,France Wine,France Red Wine,FRANCE,229925,CHATEAU FERRAN 2016,3609050758694,0.75,1,13,39,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,292862,MACALLAN - 21 YEAR OLD FINE OAK,87236100483,0.75,1,43,860,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,778332,SAUVIGNON BLANC - SEVEN TERRACES MARLBOROUGH,694596906152,0.75,1,12.5,18.99,0
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,5047,PINOT GRIGIO - VINA RIOJANAS LA CHAYA,7790265003153,0.75,1,12,8.97,0
Wine,Fortified Wine,Other Fortified Import Wine,SOUTH AFRICA,28951,KWV - CAPE RUBY CLASSIC COLLECTION,748294131108,0.75,1,17.5,11.99,5
Wine,France Wine,France Red Wine,FRANCE,119928,CHATEAU CHANTEGRIVE ROUGE 2016,3419466249309,0.75,1,13,40,NA
Spirits,Vodka,Straight Vodka,CANADA,231167,BOLS,80915345632,1.75,1,40,51.99,NA
Spirits,Gin,Flavoured Gin,UNITED KINGDOM,234821,TANQUERAY - FLOR DE SEVILLA,88076182714,0.75,1,41.3,26.99,NA
Wine,Other Style Wine,Rice Wine,KOREA - SOUTH,480012,JINRO - MAKGULI RICEWINE,795652202161,0.75,1,6,6.49,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,500231,HIGHLAND PARK - 18 YEAR OLD,5010314005207,0.75,1,43,175.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,621714,BOLLINGER - SPECIAL CUVEE BRUT,3052853075947,1.5,1,12.5,215.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,722660,BOLGHERI SUPERIORE - GUADO AL TASSO 2017,8001935714507,0.75,1,14,152.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,794453,CONVICTION - WHITE BLEND MOVERS & SHAKERS 2016,58976502349,0.75,1,13.4,9.97,1
Wine,France Wine,France Red Wine,FRANCE,13613,GERRY CHAMBERTIN 1ER LE POISSENOT - GEANTET PANSIOT 2018,3760163355443,0.75,1,13.5,189.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,105638,SICILIA ROSSO - FIRRIATO NARI,8002815405706,0.75,1,13.5,14.99,0
Wine,France Wine,France Rose Wine,FRANCE,110411,TAVEL - DOMAINE LAFOND ROC EPINE 2019,785255000028,0.75,1,14,27.99,0
Wine,France Wine,France White Wine,FRANCE,114544,CHATEAU CARBONNIEUX BLANC 2016,3330251000168,0.75,1,13,70,NA
Wine,France Wine,France Red Wine,FRANCE,129560,POMMARD 1ER LES CHARMOTS - DOMAINE CYROT BUTHIAU 2015,626990347507,0.75,1,13,80.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,149834,DEANSTON - 40 YEAR OLD,5029704218592,0.75,1,46.1,2175,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,180565,FERNIE BREWING - HIT THE DECK HAZY IPA CAN,626990303398,0.355,6,6.4,12.99,NA
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,205639,REMY MARTIN - XO FINE CHAMPAGNE GIFT BOX,87236003104,0.75,1,40,248.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,226936,CHARDONNAY - RODNEY STRONG CALIFORNIA CHARDONNAY 2018,87512913257,0.75,1,13.5,22.99,0
Wine,France Wine,France Red Wine,FRANCE,366294,LE CORTON GRAND CRU - DOMAINE BOUCHARD PERE 2015,3337690176775,0.75,1,13,180.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,402305,PROSPECT MOUNT PARKER - SAUVIGNON BLANC,776545400048,0.75,1,12.5,11.99,0
Beer,Import Beer,Europe Beer,DENMARK,479857,CARLSBERG,5740700997853,0.33,6,5,12.99,NA
Wine,Canada - Other,Canada - Other Ice Wine,CANADA,565861,CHATEAU DES CHARMES - VIDAL ICEWINE 2017,776409658615,0.2,1,9.5,24.99,10
Wine,Italy Wine,Italy Sparkling Wine,ITALY,744383,VILLA TERESA - VENETO CHARDONNAY FRIZZANTE ORGANIC,8007615000328,0.75,1,11,17.95,0
Wine,France Wine,France Red Wine,FRANCE,101188,CHATEAU MONTROSE 2014,714153055564,0.75,1,13,250,0
Wine,Italy Wine,Italy White Wine,ITALY,130661,FRIULI COLLI ORIENTALI RIBOLLA GIALLA - ROCCA BERNARDA 2017,8009924000822,0.75,1,13.5,25.99,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,145306,PINOT GRIGIO - THE WINEMAKER'S HOUSE,776545600103,4,1,12.5,37.99,0
Wine,Italy Wine,Italy Rose Wine,ITALY,169885,CERASUOLO D'ABRUZZO - TIBERIO 2019,8032919422019,0.75,1,14,23.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,178627,HEY Y'ALL - ORIGINAL HARD ICED TEA TALL CAN,626990366812,0.458,1,5,2.99,NA
Refreshment Beverages,Cider,Domestic Cider,CANADA,187099,BUMPER CROP - CRISP APPLE 6-PACK CAN,626990321392,0.355,6,7,9.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,368456,BRUICHLADDICH - SCOTTISH BARLEY THE LADDIE CLASSIC,5055807400091,0.75,1,50,75.99,0
